idx,modelID,modelName,disName,folderName,model_texture_name,resolution,qa,LQpQt
102,2,1970.16_Neck_Amphora_100K,1970.16_Neck_Amphora_100K_simpL9_qp11_qt7_decompJPEG_1024x1024_Q90,197016-neck-amphora,1970.16_Neck_Amphora_100K_colour,1024x1024,90,L9_qp11_qt7
103,2,1970.16_Neck_Amphora_100K,1970.16_Neck_Amphora_100K_simpL9_qp11_qt7_decompJPEG_2048x2048_Q90,197016-neck-amphora,1970.16_Neck_Amphora_100K_colour,2048x2048,90,L9_qp11_qt7
104,2,1970.16_Neck_Amphora_100K,1970.16_Neck_Amphora_100K_simpL9_qp9_qt7_decompJPEG_1024x1024_Q90,197016-neck-amphora,1970.16_Neck_Amphora_100K_colour,1024x1024,90,L9_qp9_qt7
105,2,1970.16_Neck_Amphora_100K,1970.16_Neck_Amphora_100K_simpL9_qp9_qt7_decompJPEG_2048x2048_Q25,197016-neck-amphora,1970.16_Neck_Amphora_100K_colour,2048x2048,25,L9_qp9_qt7
106,2,1970.16_Neck_Amphora_100K,1970.16_Neck_Amphora_100K_simpL9_qp9_qt8_decompJPEG_1024x1024_Q50,197016-neck-amphora,1970.16_Neck_Amphora_100K_colour,1024x1024,50,L9_qp9_qt8
107,2,1970.16_Neck_Amphora_100K,1970.16_Neck_Amphora_100K_simpL9_qp9_qt8_decompJPEG_1440x1440_Q25,197016-neck-amphora,1970.16_Neck_Amphora_100K_colour,1440x1440,25,L9_qp9_qt8
108,2,1970.16_Neck_Amphora_100K,1970.16_Neck_Amphora_100K_simpL9_qp9_qt8_decompJPEG_1440x1440_Q90,197016-neck-amphora,1970.16_Neck_Amphora_100K_colour,1440x1440,90,L9_qp9_qt8
109,2,1970.16_Neck_Amphora_100K,1970.16_Neck_Amphora_100K_simpL9_qp9_qt8_decompJPEG_2048x2048_Q75,197016-neck-amphora,1970.16_Neck_Amphora_100K_colour,2048x2048,75,L9_qp9_qt8
110,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL1_qp8_qt8_decompJPEG_712x712_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,50,L1_qp8_qt8
111,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL1_qp8_qt9_decompJPEG_712x712_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,75,L1_qp8_qt9
112,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL1_qp9_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L1_qp9_qt6
113,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL1_qp9_qt6_decompJPEG_512x512_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,512x512,50,L1_qp9_qt6
114,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL10_qp7_qt6_decompJPEG_712x712_Q10,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,10,L10_qp7_qt6
115,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL10_qp7_qt6_decompJPEG_712x712_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,50,L10_qp7_qt6
116,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL10_qp7_qt7_decompJPEG_1024x1024_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,25,L10_qp7_qt7
117,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL10_qp7_qt7_decompJPEG_1024x1024_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,50,L10_qp7_qt7
118,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL10_qp7_qt7_decompJPEG_1024x1024_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,90,L10_qp7_qt7
119,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL10_qp7_qt7_decompJPEG_1440x1440_Q10,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,10,L10_qp7_qt7
120,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL10_qp7_qt7_decompJPEG_2048x2048_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,90,L10_qp7_qt7
121,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL10_qp8_qt7_decompJPEG_1024x1024_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,75,L10_qp8_qt7
122,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL2_qp10_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L2_qp10_qt6
123,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL2_qp11_qt6_decompJPEG_512x512_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,512x512,90,L2_qp11_qt6
124,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL2_qp8_qt8_decompJPEG_1024x1024_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,50,L2_qp8_qt8
125,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL2_qp9_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L2_qp9_qt6
126,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp10_qt6_decompJPEG_1440x1440_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,50,L3_qp10_qt6
127,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp10_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L3_qp10_qt6
128,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp10_qt6_decompJPEG_512x512_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,512x512,25,L3_qp10_qt6
129,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp11_qt6_decompJPEG_1440x1440_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,50,L3_qp11_qt6
130,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp11_qt6_decompJPEG_512x512_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,512x512,90,L3_qp11_qt6
131,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp11_qt6_decompJPEG_712x712_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,50,L3_qp11_qt6
132,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp8_qt10_decompJPEG_1024x1024_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,50,L3_qp8_qt10
133,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp8_qt10_decompJPEG_1024x1024_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,90,L3_qp8_qt10
134,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp8_qt10_decompJPEG_1440x1440_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,50,L3_qp8_qt10
135,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp8_qt10_decompJPEG_1440x1440_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,75,L3_qp8_qt10
136,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp8_qt9_decompJPEG_1440x1440_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,75,L3_qp8_qt9
137,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp9_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L3_qp9_qt6
138,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL3_qp9_qt6_decompJPEG_712x712_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,50,L3_qp9_qt6
139,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL4_qp8_qt10_decompJPEG_712x712_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,75,L4_qp8_qt10
140,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL4_qp9_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L4_qp9_qt6
141,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL4_qp9_qt6_decompJPEG_712x712_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,50,L4_qp9_qt6
142,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL5_qp11_qt6_decompJPEG_1440x1440_Q10,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,10,L5_qp11_qt6
143,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL6_qp11_qt6_decompJPEG_1440x1440_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,50,L6_qp11_qt6
144,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp10_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L7_qp10_qt6
145,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp10_qt6_decompJPEG_2048x2048_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,75,L7_qp10_qt6
146,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp10_qt6_decompJPEG_712x712_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,50,L7_qp10_qt6
147,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp8_qt10_decompJPEG_512x512_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,512x512,90,L7_qp8_qt10
148,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp8_qt8_decompJPEG_1024x1024_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,90,L7_qp8_qt8
149,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp8_qt9_decompJPEG_2048x2048_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,50,L7_qp8_qt9
150,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp8_qt9_decompJPEG_712x712_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,25,L7_qp8_qt9
151,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp9_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L7_qp9_qt6
152,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp9_qt6_decompJPEG_2048x2048_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,75,L7_qp9_qt6
153,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp9_qt6_decompJPEG_512x512_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,512x512,90,L7_qp9_qt6
154,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp9_qt6_decompJPEG_712x712_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,50,L7_qp9_qt6
155,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL7_qp9_qt6_decompJPEG_712x712_Q90,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,90,L7_qp9_qt6
156,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL8_qp8_qt10_decompJPEG_2048x2048_Q10,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,10,L8_qp8_qt10
157,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_1024x1024_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,1024x1024,25,L9_qp10_qt6
158,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_1440x1440_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,25,L9_qp10_qt6
159,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_1440x1440_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,50,L9_qp10_qt6
160,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_1440x1440_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,1440x1440,75,L9_qp10_qt6
161,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_2048x2048_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,25,L9_qp10_qt6
162,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_712x712_Q25,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,25,L9_qp10_qt6
163,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_712x712_Q50,abel-cable-mascot,abel_highpoly_meshexp_update,712x712,50,L9_qp10_qt6
164,4,abel_highpoly_meshexp,abel_highpoly_meshexp_simpL9_qp9_qt6_decompJPEG_2048x2048_Q75,abel-cable-mascot,abel_highpoly_meshexp_update,2048x2048,75,L9_qp9_qt6
165,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp10_qt6_decompJPEG_512x512_Q10,der-ackerbau,Ackerbau_BakedTexture,512x512,10,L1_qp10_qt6
166,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_1440x1440_Q25,der-ackerbau,Ackerbau_BakedTexture,1440x1440,25,L1_qp10_qt7
167,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_1440x1440_Q75,der-ackerbau,Ackerbau_BakedTexture,1440x1440,75,L1_qp10_qt7
168,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_1440x1440_Q90,der-ackerbau,Ackerbau_BakedTexture,1440x1440,90,L1_qp10_qt7
169,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_2048x2048_Q75,der-ackerbau,Ackerbau_BakedTexture,2048x2048,75,L1_qp10_qt7
170,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_2048x2048_Q90,der-ackerbau,Ackerbau_BakedTexture,2048x2048,90,L1_qp10_qt7
171,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp10_qt7_decompJPEG_712x712_Q50,der-ackerbau,Ackerbau_BakedTexture,712x712,50,L1_qp10_qt7
172,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp10_qt8_decompJPEG_1440x1440_Q90,der-ackerbau,Ackerbau_BakedTexture,1440x1440,90,L1_qp10_qt8
173,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_2048x2048_Q75,der-ackerbau,Ackerbau_BakedTexture,2048x2048,75,L1_qp11_qt6
174,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q10,der-ackerbau,Ackerbau_BakedTexture,512x512,10,L1_qp11_qt6
175,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q25,der-ackerbau,Ackerbau_BakedTexture,512x512,25,L1_qp11_qt6
176,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q50,der-ackerbau,Ackerbau_BakedTexture,512x512,50,L1_qp11_qt6
177,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q75,der-ackerbau,Ackerbau_BakedTexture,512x512,75,L1_qp11_qt6
178,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_512x512_Q90,der-ackerbau,Ackerbau_BakedTexture,512x512,90,L1_qp11_qt6
179,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_712x712_Q50,der-ackerbau,Ackerbau_BakedTexture,712x712,50,L1_qp11_qt6
180,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt6_decompJPEG_712x712_Q75,der-ackerbau,Ackerbau_BakedTexture,712x712,75,L1_qp11_qt6
181,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_1024x1024_Q50,der-ackerbau,Ackerbau_BakedTexture,1024x1024,50,L1_qp11_qt7
182,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_2048x2048_Q75,der-ackerbau,Ackerbau_BakedTexture,2048x2048,75,L1_qp11_qt7
183,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_512x512_Q50,der-ackerbau,Ackerbau_BakedTexture,512x512,50,L1_qp11_qt7
184,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_512x512_Q75,der-ackerbau,Ackerbau_BakedTexture,512x512,75,L1_qp11_qt7
185,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp11_qt7_decompJPEG_712x712_Q75,der-ackerbau,Ackerbau_BakedTexture,712x712,75,L1_qp11_qt7
186,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp8_qt8_decompJPEG_712x712_Q50,der-ackerbau,Ackerbau_BakedTexture,712x712,50,L1_qp8_qt8
187,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp8_qt9_decompJPEG_512x512_Q25,der-ackerbau,Ackerbau_BakedTexture,512x512,25,L1_qp8_qt9
188,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_2048x2048_Q25,der-ackerbau,Ackerbau_BakedTexture,2048x2048,25,L1_qp9_qt10
189,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_2048x2048_Q75,der-ackerbau,Ackerbau_BakedTexture,2048x2048,75,L1_qp9_qt10
190,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_2048x2048_Q90,der-ackerbau,Ackerbau_BakedTexture,2048x2048,90,L1_qp9_qt10
191,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_712x712_Q25,der-ackerbau,Ackerbau_BakedTexture,712x712,25,L1_qp9_qt10
192,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt10_decompJPEG_712x712_Q90,der-ackerbau,Ackerbau_BakedTexture,712x712,90,L1_qp9_qt10
193,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt7_decompJPEG_2048x2048_Q75,der-ackerbau,Ackerbau_BakedTexture,2048x2048,75,L1_qp9_qt7
194,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt9_decompJPEG_1440x1440_Q75,der-ackerbau,Ackerbau_BakedTexture,1440x1440,75,L1_qp9_qt9
195,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt9_decompJPEG_1440x1440_Q90,der-ackerbau,Ackerbau_BakedTexture,1440x1440,90,L1_qp9_qt9
196,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL1_qp9_qt9_decompJPEG_712x712_Q75,der-ackerbau,Ackerbau_BakedTexture,712x712,75,L1_qp9_qt9
197,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL2_qp11_qt8_decompJPEG_512x512_Q50,der-ackerbau,Ackerbau_BakedTexture,512x512,50,L2_qp11_qt8
198,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL2_qp9_qt10_decompJPEG_712x712_Q90,der-ackerbau,Ackerbau_BakedTexture,712x712,90,L2_qp9_qt10
199,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL2_qp9_qt9_decompJPEG_1024x1024_Q75,der-ackerbau,Ackerbau_BakedTexture,1024x1024,75,L2_qp9_qt9
200,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL2_qp9_qt9_decompJPEG_1024x1024_Q90,der-ackerbau,Ackerbau_BakedTexture,1024x1024,90,L2_qp9_qt9
201,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL2_qp9_qt9_decompJPEG_712x712_Q50,der-ackerbau,Ackerbau_BakedTexture,712x712,50,L2_qp9_qt9
202,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL3_qp10_qt8_decompJPEG_512x512_Q75,der-ackerbau,Ackerbau_BakedTexture,512x512,75,L3_qp10_qt8
203,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL3_qp11_qt6_decompJPEG_2048x2048_Q25,der-ackerbau,Ackerbau_BakedTexture,2048x2048,25,L3_qp11_qt6
204,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL3_qp9_qt10_decompJPEG_712x712_Q90,der-ackerbau,Ackerbau_BakedTexture,712x712,90,L3_qp9_qt10
205,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL3_qp9_qt9_decompJPEG_1440x1440_Q90,der-ackerbau,Ackerbau_BakedTexture,1440x1440,90,L3_qp9_qt9
206,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL3_qp9_qt9_decompJPEG_2048x2048_Q75,der-ackerbau,Ackerbau_BakedTexture,2048x2048,75,L3_qp9_qt9
207,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL4_qp8_qt9_decompJPEG_512x512_Q75,der-ackerbau,Ackerbau_BakedTexture,512x512,75,L4_qp8_qt9
208,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL5_qp10_qt8_decompJPEG_712x712_Q25,der-ackerbau,Ackerbau_BakedTexture,712x712,25,L5_qp10_qt8
209,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL5_qp8_qt9_decompJPEG_512x512_Q75,der-ackerbau,Ackerbau_BakedTexture,512x512,75,L5_qp8_qt9
210,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL5_qp8_qt9_decompJPEG_512x512_Q90,der-ackerbau,Ackerbau_BakedTexture,512x512,90,L5_qp8_qt9
211,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL6_qp10_qt8_decompJPEG_2048x2048_Q25,der-ackerbau,Ackerbau_BakedTexture,2048x2048,25,L6_qp10_qt8
212,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL6_qp11_qt8_decompJPEG_512x512_Q90,der-ackerbau,Ackerbau_BakedTexture,512x512,90,L6_qp11_qt8
213,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL6_qp8_qt10_decompJPEG_712x712_Q90,der-ackerbau,Ackerbau_BakedTexture,712x712,90,L6_qp8_qt10
214,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL6_qp9_qt8_decompJPEG_2048x2048_Q75,der-ackerbau,Ackerbau_BakedTexture,2048x2048,75,L6_qp9_qt8
215,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL7_qp11_qt7_decompJPEG_2048x2048_Q25,der-ackerbau,Ackerbau_BakedTexture,2048x2048,25,L7_qp11_qt7
216,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL7_qp9_qt8_decompJPEG_1024x1024_Q50,der-ackerbau,Ackerbau_BakedTexture,1024x1024,50,L7_qp9_qt8
217,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL8_qp11_qt8_decompJPEG_1024x1024_Q10,der-ackerbau,Ackerbau_BakedTexture,1024x1024,10,L8_qp11_qt8
218,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL9_qp10_qt8_decompJPEG_512x512_Q90,der-ackerbau,Ackerbau_BakedTexture,512x512,90,L9_qp10_qt8
219,17,Ackerbau_BakedUV,Ackerbau_BakedUV_simpL9_qp9_qt8_decompJPEG_712x712_Q25,der-ackerbau,Ackerbau_BakedTexture,712x712,25,L9_qp9_qt8
220,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL1_qp10_qt7_decompJPEG_1440x1440_Q50,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,1440x1440,50,L1_qp10_qt7
221,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL1_qp11_qt6_decompJPEG_512x512_Q25,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,512x512,25,L1_qp11_qt6
222,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp10_qt10_decompJPEG_1024x1024_Q50,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,1024x1024,50,L10_qp10_qt10
223,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp10_qt10_decompJPEG_2048x2048_Q75,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,75,L10_qp10_qt10
224,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp10_qt10_decompJPEG_2048x2048_Q90,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,90,L10_qp10_qt10
225,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp10_qt8_decompJPEG_2048x2048_Q75,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,75,L10_qp10_qt8
226,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp10_qt9_decompJPEG_2048x2048_Q75,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,75,L10_qp10_qt9
227,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt10_decompJPEG_1440x1440_Q25,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,1440x1440,25,L10_qp11_qt10
228,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt10_decompJPEG_2048x2048_Q75,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,75,L10_qp11_qt10
229,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt10_decompJPEG_2048x2048_Q90,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,90,L10_qp11_qt10
230,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_1024x1024_Q25,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,1024x1024,25,L10_qp11_qt6
231,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_1440x1440_Q25,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,1440x1440,25,L10_qp11_qt6
232,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_2048x2048_Q75,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,75,L10_qp11_qt6
233,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_2048x2048_Q90,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,90,L10_qp11_qt6
234,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_712x712_Q25,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,712x712,25,L10_qp11_qt6
235,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp11_qt7_decompJPEG_2048x2048_Q75,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,2048x2048,75,L10_qp11_qt7
236,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp9_qt10_decompJPEG_1440x1440_Q75,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,1440x1440,75,L10_qp9_qt10
237,6,Ailurodus_maculosus,Ailurodus_maculosus_simpL10_qp9_qt6_decompJPEG_1024x1024_Q50,ailurodus-maculosus-spotted-catbird,Ailurodus_maculosus,1024x1024,50,L10_qp9_qt6
